Timestamp,Voltage,Current,Temp,SOC
316643.09925714415,4.1797,0.0,29.59460000000007,1.0
316644.12077172875,4.172623591212989,-0.023680859598853868,24.572,0.9999873040345286
316645.12000000005,4.1524824,-0.08779248,24.572,0.9999439549640209
316646.1201923848,4.169265731462926,-0.020554949899799602,24.737450901803605,0.9999421573937973
316647.12080619385,4.173403896103896,-0.019376873126873126,25.432193806193805,0.9999417262301301
316648.1201931932,4.175577277277278,-0.017971781781781784,25.433,0.999939502878259
316649.12100000004,4.175977522477523,-0.022806563436563433,25.3328021978022,0.999937707962551
316650.1208071928,4.176338561438562,-0.019917912087912087,24.916,0.9999372790213769
316651.12,4.1765192192192195,-0.019839129129129128,24.916,0.9999354832469278
316652.12,4.1766193,-0.02201638,24.864276,0.9999350538768126
316653.120193,4.1767193,-0.017540759999999996,24.648,0.9999332585313047
316654.1208071928,4.1768,-0.02002333666333666,24.648,0.9999328295901305
316655.1201923848,4.176819238476954,-0.019565531062124247,24.79671342685371,0.9999306058142791
316656.121,4.176938761238762,-0.021359700299700298,25.421,0.9999288091000583
316657.120807,4.1770613999999995,-0.02187258,25.421,0.9999283797299431
316658.12000000005,4.17688068068068,-0.01978978978978979,25.32710810810811,0.9999265843844352
316659.12,4.1768388000000005,-0.020406360000000005,24.935,0.9999261527896044
316660.12,4.177,-0.01817427145708583,24.881175648702595,0.999924359668812
316661.12,4.177,-0.01899816816816817,24.657,0.9999239320958393
316662.12,4.177,-0.018624674674674675,24.657,0.9999221349531887
316663.12,4.177,-0.019946630109670987,24.808254237288136,0.9999217046492695
316664.12,4.176846740220662,-0.020731223671013044,25.439,0.9999199102375655
316665.12,4.1762388,-0.019919600000000003,25.439,0.9999194786427347
316666.12,4.1765550449550455,-0.018825744255744258,25.345585414585415,0.9999172543582752
316667.1201931932,4.177142042042042,-0.019850580580580583,24.957,0.9999154608063192
316668.120806,4.1769194,-0.02046228,24.957,0.9999150292114884
316669.12019361276,4.177019361277445,-0.019152514970059882,24.882846307385233,0.999913236090696
316670.1208076152,4.177061523046093,-0.01825496993987976,24.574,0.9999128080892936
316671.12,4.1769194,-0.018426940000000003,24.574,0.9999110113750729
