Timestamp,Voltage,Current,Temp,SOC
420913.050090909,3.1185909090909263,0.0,24.809,0.050768822373560396
420914.12099633523,3.1115051306824806,0.0,24.8104365910946,0.050768822373560396
420915.1209796771,3.1115284519664836,0.0,24.81696655061552,0.050768822373560396
420916.12096301914,3.1115517732504876,0.0,24.823496510136433,0.050768822373560396
420917.12094636104,3.1115750945344907,0.0,24.830026469657348,0.050768822373560396
420918.120929703,3.1115984158184933,0.0,24.83655642917826,0.050768822373560396
420919.1209130449,3.111621737102497,0.0,24.843086388699174,0.050768822373560396
420920.1208963869,3.1116450583865003,0.0,24.84961634822009,0.050768822373560396
420921.1208797288,3.111668379670504,0.0,24.856146307741,0.050768822373560396
420922.1208630707,3.1116917009545064,0.0,24.862676267261914,0.050768822373560396
420923.12084641267,3.11171502223851,0.0,24.86920622678283,0.050768822373560396
420924.1208297546,3.1117383435225134,0.0,24.875736186303744,0.050768822373560396
420925.1208130966,3.1117616648065165,0.0,24.882266145824655,0.050768822373560396
420926.12079643854,3.1117849860905196,0.0,24.88879610534557,0.050768822373560396
420927.12077978044,3.111808307374523,0.0,24.895326064866488,0.050768822373560396
420928.12076312234,3.111831628658526,0.0,24.9018560243874,0.050768822373560396
420929.12074646435,3.111854949942529,0.0,24.908385983908317,0.050768822373560396
420930.12072980625,3.1118782712265327,0.0,24.91491594342923,0.050768822373560396
420931.1207131482,3.1119015925105358,0.0,24.921445902950143,0.050768822373560396
420932.12069649016,3.1119249137945397,0.0,24.927975862471058,0.050768822373560396
420933.12067983206,3.111948235078543,0.0,24.934505821991973,0.050768822373560396
420934.120663174,3.111971556362546,0.0,24.941035781512884,0.050768822373560396
420935.120646516,3.1119948776465494,0.0,24.9475657410338,0.050768822373560396
420936.1206298579,3.1120181989305524,0.0,24.954095700554717,0.050768822373560396
420937.12061319983,3.1120415202145555,0.0,24.960625660075628,0.050768822373560396
420938.1205965418,3.112064841498559,0.0,24.967155619596543,0.050768822373560396
420939.1205798837,3.1120881627825625,0.0,24.973685579117458,0.050768822373560396
420940.12056322565,3.112111484066565,0.0,24.98021553863837,0.050768822373560396
420941.1205465676,3.1121348053505686,0.0,24.986745498159287,0.050768822373560396
